Name	Length
C03H12.1f	843
C03H5.1.1	1410
C03H5.1.2	1366
C03H5.1.3	1385
C03H5.2	1223
C03H5.3a	1097
C03H5.3b	876
C03H5.4a	483
C03H5.5	1720
C03H5.6	1453
C03H5.7a	1176
C03H5.7b	1176
C03H5.9	975
C04A11.1	1139
C04A11.2	1608
C04A11.3	4017
C04A11.4	3207
C04A11.5	452
C04A2.1.1	1385
C04A2.1.2	1265
C04A2.15	337
C04A2.3a	4044
C04A2.3b	3551
C04A2.3c.1	2642
C04A2.3c.2	2445
C04A2.3d	3260
C04A2.3e	4037
C04A2.3f	4034
C04A2.3g	4029
C04A2.3h	3882
C04A2.3i	3875
C04A2.3j	3872
C04A2.3k	3867
C04A2.3l.1	2648
C04A2.3l.2	2451
C04A2.3m	3561
C04A2.3n	3554
C04A2.3o	3546
C04A2.3p	3269
C04A2.3q	3263
C04A2.3r	3254
C04A2.7a.1	3194
C04A2.7a.2	3184
C04A2.7b.1	2971
C04A2.7b.2	2961
C04A2.7c.1	3180
C04A2.7c.2	3170
C04A2.7d.1	2633
C04A2.7d.2	2623
C04B4.1.1	1620
C04B4.1.2	1550
C04B4.2	1814
C04B4.3	1026
C04B4.4	1470
C04B4.5	696
C04B4.6	468
C04C11.1a.1	967
C04C11.1a.2	973
C04C11.2.1	2236
C04C11.2.2	2215
C04C3.1	1037
C04C3.14	221
C04C3.2	1527
C04C3.3	1294
C04C3.4	162
C04C3.5a	1066
C04C3.5b	1285
C04C3.5c	1257
C04C3.6	1035
C04C3.7	531
C04C3.9	231
C04D8.1a	5292
C04D8.1b	5381
C04D8.1c	5631
C04D8.1d	3891
C04D8.1e	2996
C04D8.1f	5380
C04D8.1g	4206
C04E12.2	743
C04E12.4	1917
C04E12.5a	1522
C04E12.5b	1455
C04E12.7	888
C04E12.8	1053
C04E12.9	1077
C04E6.10	1113
C04E6.11	3199
C04E6.12a	726
C04E6.12b	856
C04E6.12c	678
C04E6.12d	741
C04E6.13	365
C04E6.2	933
C04E6.3	192
C04E6.4	1441
C04E6.5	1622
C04E6.6	1926
C04E6.7	1094
C04E6.8	451
C04E6.9	1023
C04E7.1	826
C04E7.2	1815
C04E7.3	1557
C04E7.4	2242
C04E7.5	483
C04F1.1	1046
C04F1.3	1877
C04F12.1	3080
C04F12.10	1473
C04F12.12	479
C04F12.16	447
C04F12.3	2011
C04F12.4.1	457
C04F12.4.2	451
C04F12.5.1	413
C04F12.5.2	432
C04F12.7	698
C04F12.8	1182
C04F12.9.1	511
C04F12.9.2	489
C04F2.1	1065
C04F2.4	999
C04F5.1.1	2684
C04F5.1.2	2653
C04F5.2	540
C04F5.3	998
C04F5.4	1026
C04F5.5	1029
C04F5.6	1127
C04F5.7	1561
C04F5.8	1101
C04F5.9	1696
C04F6.1	4870
C04F6.3	2041
C04F6.4a.1	2060
C04F6.4a.2	1992
C04F6.5	1065
C04F6.7	1506
C04G2.10a	1140
C04G2.10b	981
C04G2.10c	969
C04G2.11	1455
C04G2.1a	697
C04G2.1b	261
C04G2.2	1242
C04G2.4	454
C04G2.5	766
C04G2.6.1	3050
C04G2.6.2	3071
C04G2.7	988
C04G2.8.1	711
C04G2.8.2	713
C04G2.9	1322
C04G6.10	575
C04G6.11	396
C04G6.13	800
C04G6.1a	1944
C04G6.1b	1370
C04G6.1c.1	1965
C04G6.1c.2	1938
C04G6.2	649
C04G6.3	4713
C04G6.4	1483
C04G6.5	278
C04G6.6	910
C04G6.7	612
C04H4.1	261
C04H5.1	628
C04H5.2	854
C04H5.3	3137
C04H5.6a	3203
C04H5.6b	408
C04H5.7a.1	404
C04H5.7a.2	903
C04H5.7b	862
C04H5.8a	345
C04H5.8b	168
C05A2.1	1490
C05A2.4	132
C05A9.1a	3887
C05A9.1b	3544
C05A9.2	816
C05B10.1a	1110
C05B10.1b	1799
C05B5.1	438
C05B5.11	406
C05B5.12	317
C05B5.16	721
C05B5.17	564
C05B5.2	662
C05B5.3	1251
C05B5.4	1076
C05B5.5a	1711
C05B5.6	1234
C05B5.7a	1277
C05B5.7b	744
C05B5.8	614
C05C10.1	1236
C05C10.2a	4979
C05C10.2b	4985
C05C10.3	1715
C05C10.4.1	1323
C05C10.4.2	1327
C05C10.4.3	1339
C05C10.5a	1244
C05C10.5b	1149
C05C10.5c.1	959
C05C10.5c.2	956
C05C10.5c.3	816
C05C10.6a	2782
C05C10.6b	2801
C05C10.6c	835
C05C10.7	718
C05C10.8	418
C05C12.1	1230
C05C12.3	5275
C05C12.4	1001
C05C12.5	564
C05C12.6	840
C05C8.1a	673
C05C8.1b	664
C05C8.2	1253
C05C8.3.1	1023
C05C8.3.2	864
C05C8.4	3485
C05C8.5	2101
C05C8.6	1847
C05C8.7.1	2227
C05C8.7.2	2193
C05C8.7.3	2063
C05C8.7.4	1956
C05C8.8	1320
C05C8.9a.1	1101
C05C8.9a.2	1024
C05C8.9b.1	649
C05C8.9b.2	589
C05C9.1	1757
C05C9.2	776
C05C9.3	4402
C05D10.1a	1921
C05D10.1b	1585
C05D10.1c.1	1798
C05D10.1c.2	1693
C05D10.2a	1731
C05D10.2b	505
C05D10.2c	1727
C05D10.3	2075
C05D10.4a	2040
C05D10.4b	2016
C05D10.4c	1592
C05D11.1	3109
C05D11.10	483
C05D11.11a	1575
C05D11.11b.1	1684
C05D11.11b.2	1663
C05D11.11b.3	1648
C05D11.12.1	2011
C05D11.12.2	1979
C05D11.13	992
C05D11.2	2719
C05D11.3	797
C05D11.4	1712
C05D11.5	1382
C05D11.6a	1503
C05D11.6b	1138
C05D11.6c	1099
C05D11.7a.1	2908
C05D11.7a.2	2577
C05D11.7b.1	2959
C05D11.7b.2	2632
C05D11.8	2622
C05D11.9	2406
C05D12.1.1	1885
C05D12.1.2	1816
C05D12.1.3	1773
C05D12.2	3192
C05D12.3a.1	3660
C05D12.3a.2	3221
C05D12.3c.1	3511
C05D12.3c.2	3072
C05D12.4	1058
C05D12.5	738
C05D12.7	718
C05D2.10a	1632
C05D2.10b	1638
C05D2.1a.1	2842
C05D2.1a.2	2714
C05D2.1b	2098
C05D2.1c	2435
C05D2.1d	1568
C05D2.1e	2651
C05D2.3	1573
C05D2.4a	1657
C05D2.4b	1684
C05D2.5	2310
C05D2.6a.1	1943
C05D2.6a.2	1782
C05D2.6b	1940
C05D2.8	1348
C05D9.1.1	1744
C05D9.1.2	1707
C05D9.2.1	1493
C05D9.2.2	1003
C05D9.3	1619
C05D9.4	662
C05D9.5	846
C05D9.7	913
C05D9.9a	482
C05D9.9b	770
C05E11.1	1285
C05E11.2	444
C05E11.3a.1	1320
C05E11.3a.2	1200
C05E11.3b	1239
C05E11.4	1728
C05E11.5	1883
C05E11.6	534
C05E11.7	1747
C05E11.8a	483
C05E4.1.1	1197
C05E4.1.2	1164
C05E4.10	1035
C05E4.11	1164
C05E4.12	260
C05E4.13a	1062
C05E4.13b	1158
C05E4.14a	778
C05E4.14b	774
C05E4.14c	1243
C05E4.14d	564
C05E4.14e	1029
C05E4.14f	564
C05E4.14g	582
C05E4.14h	918
C05E4.14i	453
C05E4.14j	471
C05E4.15a	1005
C05E4.15b	720
C05E4.2a	1119
C05E4.2b	1125
C05E4.3	1317
C05E4.4a	1130
C05E4.4b	488
C05E4.6a	987
C05E4.6b	462
C05E4.7	439
C05E4.9a.1	3172
C05E4.9a.2	3303
C05E4.9b	3202
C05E7.1	1005
C05E7.2	997
C05E7.3	471
C05E7.4	1062
C05G5.1	1714
C05G5.2	2120
C05G5.3	839
C05G5.4.1	1240
C05G5.4.2	1618
C05G5.5a	1263
C05G5.5b	894
C05G5.5c	770
C05G5.7	837
C05G6.1	1566
C05H8.1a	1778
C05H8.1b	1892
C06A1.1	2762
C06A1.2a.1	512
C06A1.2a.2	543
C06A1.2b	292
C06A1.3	1214
C06A1.5	590
C06A1.6	461
C06A1.7	465
C06A12.19	258
C06A12.3a	885
C06A12.3b.1	870
C06A12.3b.2	691
C06A12.3c	870
C06A12.4a	1851
C06A12.4b	1821
C06A12.5	2047
C06A12.8	553
C06A5.1	6269
C06A5.11	913
C06A5.12.1	441
C06A5.12.2	499
C06A5.2	748
C06A5.3a	2590
C06A5.3b.1	2648
C06A5.3b.2	2599
C06A5.6.1	2395
C06A5.6.2	2771
C06A5.7a.1	2057
C06A5.7a.2	2167
C06A5.7b	1927
C06A5.8a.1	1061
C06A5.8a.2	979
C06A5.8b.1	937
C06A5.8b.2	933
C06A5.9	1355
C06A6.2a	2202
C06A6.2b	2316
C06A6.2c	1173
C06A6.2d	1164
C06A6.2e	1135
C06A6.2f	1090
C06A6.3.1	1039
C06A6.3.2	980
C06A6.4a.1	1343
C06A6.4a.2	1333
C06A6.4b.1	1385
C06A6.4b.2	1375
C06A6.5	1393
C06A6.7	1101
C06A8.1a.1	2299
C06A8.1a.2	2327
C06A8.1b.1	2458
C06A8.1b.2	2486
C06A8.2	1613
C06A8.3	657
C06A8.4	777
C06A8.5	1602
C06A8.6	1215
C06A8.7	999
C06A8.8a	1515
C06A8.8b.1	713
C06A8.8b.2	521
C06A8.9a	3041
C06A8.9b	3083
C06B3.1	765
C06B3.10	1026
C06B3.11	927
C06B3.12	924
C06B3.13	1339
C06B3.14	933
C06B3.16	498
C06B3.2	2076
C06B3.3	1535
C06B3.4	1109
C06B3.5	1145
C06B3.6.1	1283
C06B3.6.2	737
C06B3.7	1046
C06B3.8	2181
C06B3.9	1074
C06B8.1	1257
C06B8.10	1035
C06B8.11	519
C06B8.2a.1	1283
C06B8.2a.2	1222
C06B8.2b.1	1356
C06B8.2b.2	1294
C06B8.2c.1	1381
C06B8.2c.2	1465
C06B8.2d.1	1486
C06B8.2d.2	1570
C06B8.3	489
C06B8.4	1108
C06B8.6	1098
C06B8.7	9546
C06B8.8.1	343
C06B8.8.2	283
C06B8.8.3	284
C06B8.8.4	285
C06B8.8.5	286
C06B8.8.6	287
C06B8.8.7	323
C06B8.9	1056
C06C3.10	588
C06C3.12	534
C06C3.1a	3496
C06C3.1b	3507
C06C3.1c	3804
C06C3.1d	3336
C06C3.3	1845
C06C3.4	1022
C06C3.6.1	1273
C06C3.6.2	1287
C06C3.6.3	1172
C06C3.7	676
C06C3.8a	1744
C06C3.8b	994
C06C3.9	654
C06C6.1	1113
C06C6.2	1101
C06C6.3	1047
C06C6.4	1147
C06C6.5a.1	1348
C06C6.5a.2	1350
C06C6.6	2505
C06C6.7	2864
C06C6.8	428
C06C6.9	321
C06E1.1	694
C06E1.10	3642
C06E1.11	1287
C06E1.3	1866
C06E1.4	2986
C06E1.5	153
C06E1.6	150
C06E1.7	1362
C06E1.8	1518
C06E1.9	2038
C06E2.1	1075
C06E2.2	277
C06E2.3	717
C06E2.5.1	573
C06E2.5.2	639
C06E2.7	787
C06E2.8	357
C06E2.9	285
C06E4.1	563
C06E4.2a	249
C06E4.2b	279
C06E4.3	989
C06E4.5	629
C06E4.6	858
C06E4.7	694
C06E4.8	845
C06E7.1a	1494
C06E7.2a.1	1742
C06E7.2a.2	1642
C06E7.2b	741
C06E7.3a.1	1716
C06E7.3a.2	1687
C06E7.4a	1606
C06E7.4b	1098
C06E7.6	455
C06E7.7	1040
C06E7.88	523
C06E8.3a	2015
C06E8.3b	643
C06E8.3c	1692
C06E8.3d	2093
C06E8.5	2009
C06G1.1a	1978
C06G1.1b	1992
C06G1.2	877
C06G1.4	3396
C06G3.10	2202
C06G3.11a	275
C06G3.11b	342
C06G3.1a.1	1584
C06G3.1a.2	1367
C06G3.1b.1	1536
C06G3.1b.2	1319
C06G3.2	3197
C06G3.3	264
C06G3.5a	1351
C06G3.5b	1213
C06G3.6	1880
C06G3.7a	2608
C06G3.7b	2439
C06G3.8a.1	501
C06G3.8a.2	762
C06G3.8b	344
C06G3.9.1	2457
C06G3.9.2	2334
C06G4.1	2832
C06G4.2a.1	2774
C06G4.2a.2	2730
C06G4.2b.1	2648
C06G4.2b.2	2523
C06G4.2b.3	2604
C06G4.2c	481
C06G4.2d	2711
C06G4.4	485
C06G4.5	1413
C06G4.6	673
C06G8.1	1513
C06G8.2.1	2619
C06G8.2.2	2564
C06G8.3b.1	1372
C06G8.3b.2	1354
C06G8.3c	1342
C06G8.4	1023
C06H2.1.1	791
C06H2.1.2	872
C06H2.2	1539
C06H2.3	1789
C06H2.4	1420
C06H2.5a	779
C06H2.5b	849
C06H2.6a	640
C06H2.6b	135
C06H2.7a	1232
C06H2.7b	1296
C06H5.1.1	1242
C06H5.1.2	1269
C06H5.11	132
C06H5.12	201
C06H5.13	201
C06H5.14	201
C06H5.2	1210
C06H5.6a.1	1779
C06H5.6a.2	1763
C06H5.6b	1506
C06H5.7.1	1370
C06H5.7.2	1355
C06H5.8a	1064
C06H5.8b	749
C07A12.18a	426
C07A12.18b	398
C07A12.1a	1768
C07A12.1b	1775
C07A12.1c	1589
C07A12.2	204
C07A12.3a	1905
C07A12.3b.1	1774
C07A12.3b.2	1882
C07A12.3b.3	1744
C07A12.4a.1	1898
C07A12.4a.2	1762
C07A12.4b.1	1594
C07A12.4b.2	1697
C07A12.4c.1	1396
C07A12.4c.2	1499
C07A12.5a	2505
C07A12.5b	2322
C07A12.7a.1	1486
C07A12.7a.2	1466
C07A12.7b.1	1384
C07A12.7b.2	1364
C07A12.7c	779
C07A4.1	1697
C07A4.2	1433
C07A4.3	784
C07A9.1	991
C07A9.10	765
C07A9.11	2201
C07A9.12	964
C07A9.13	891
C07A9.2.1	982
C07A9.2.2	591
C07A9.3a	3857
C07A9.3b	3413
C07A9.3c	3592
C07A9.3d	3056
C07A9.4	1773
C07A9.5	1077
C07A9.6	1720
C07A9.7a	1608
C07A9.7b	1638
C07A9.8	1436
C07A9.9	1059
C07B5.2	562
C07B5.3	457
C07B5.4a.1	1884
C07B5.4a.2	1804
C07B5.4b	1621
C07B5.5	1350
C07B5.6	666
C07B5.8	230
C07C7.1	676
C07C7.3	102
C07D10.1	1116
C07D10.2a.1	1909
C07D10.2a.2	1719
C07D10.2b.1	1930
C07D10.2b.2	1740
C07D10.3	1107
C07D10.4	1347
C07D10.5	1333
C07D10.6	345
C07D8.5	405
C07D8.6	1121
C07E3.10	485
C07E3.1a.1	2553
C07E3.1a.2	2655
C07E3.1b	382
C07E3.2	2303
C07E3.3a	1339
C07E3.3b	3702
C07E3.4	1539
C07E3.5	1236
C07E3.6	1170
C07E3.8	912
C07E3.9	594
C07F11.1	4080
C07F11.2	1571
C07G1.1	3048
C07G1.15	147
C07G1.3a	2247
C07G1.3c.1	2515
C07G1.3c.2	2456
C07G1.3c.3	2454
C07G1.4a	2290
C07G1.4b	2893
C07G1.5.1	2591
C07G1.5.2	2544
C07G1.6	760
C07G1.7	618
C07G1.8	487
C07G2.1a	1889
C07G2.1b	617
C07G2.2a	2146
C07G2.2b	2164
C07G2.2c.1	2298
C07G2.2c.2	2281
C07G2.2d	2083
C07G2.3a.1	1829
C07G2.3a.2	1928
C07G2.3b.1	1544
C07G2.3b.2	1476
C07G2.3b.3	1465
C07G2.3b.4	1564
C07G2.3b.5	1464
C07G3.10	711
C07G3.15a	861
C07G3.15b	872
C07G3.2	646
C07G3.3a	1056
C07G3.3b	741
C07G3.4	1029
C07G3.5	1127
C07G3.6	1044
C07G3.8a.1	646
C07G3.8a.2	645
C07G3.8b	810
C07G3.9a.1	1702
C07G3.9a.2	1595
C07G3.9b.1	1581
C07G3.9b.2	1580
C07G3.9b.3	1493
C07H4.1a.1	706
C07H4.1a.2	649
C07H4.1b	707
C07H4.2	2688
C07H6.1.1	2816
C07H6.1.2	2357
C07H6.2	435
C07H6.3	4274
C07H6.4	2953
C07H6.5	2273
C07H6.6	2808
C07H6.7.1	1253
C07H6.7.2	1342
C07H6.8.1	1746
C07H6.8.2	1655
C07H6.8.3	1587
C07H6.9a	461
C07H6.9b	500
C08A9.1	833
C08A9.10	542
C08A9.3a	2155
C08A9.3b	2220
C08A9.6	1238
C08A9.7	1271
C08A9.8	1203
C08A9.9.1	1232
C08A9.9.2	758
C08B11.1.1	2827
C08B11.1.2	2790
C08B11.2	1677
C08B11.3	4373
C08B11.4.1	2608
C08B11.4.2	2573
C08B11.5	1396
C08B11.6	1299
C08B11.7.1	1121
C08B11.7.2	1085
C08B11.8	1531
C08B11.9	810
C08B6.10	989
C08B6.11	1696
C08B6.12	903
C08B6.13	912
C08B6.14	1298
C08B6.1a	1696
C08B6.1b	1706
C08B6.2a	697
C08B6.2b	657
C08B6.2c	690
C08B6.2d	722
C08B6.3a	1484
C08B6.3b	1445
C08B6.4a	2041
C08B6.4b	1863
C08B6.5	1446
C08B6.6	657
C08B6.7a	2310
C08B6.7b	2775
C08B6.7c	2319
C08B6.8a	838
C08B6.8b.1	776
C08B6.8b.2	697
C08B6.8b.3	661
C08B6.9	1242
C08C3.1a	1538
C08C3.1b	874
C08C3.1c	760
C08C3.2.1	1063
C08C3.2.2	1050
C08C3.3	1103
C08C3.4a	1086
C08C3.4b	1002
C08D8.1	1354
C08D8.2a	1095
C08D8.2b	2521
C08D8.7.1	587
C08D8.7.2	531
C08E3.1	237
C08E3.10a	1182
C08E3.10b	1177
C08E3.12	723
C08E3.13.1	299
C08E3.13.2	275
C08E3.14	768
C08E3.15	204
C08E3.3	835
C08E3.6	1218
C08E3.7	1105
C08E3.8	1296
C08E3.9	1179
C08E8.1.1	393
C08E8.1.2	317
C08E8.10	426
C08E8.11	514
C08E8.2	1017
C08E8.3	257
C08E8.4	938
C08E8.5	171
C08E8.6	285
C08E8.9	243
C08F1.1	1464
C08F1.10	971
C08F1.11	968
C08F1.12a	315
C08F1.3	985
C08F1.4a.1	2232
C08F1.4a.2	2348
C08F1.4a.3	2299
C08F1.4b.1	1408
C08F1.4b.2	1475
C08F1.4b.3	1524
C08F1.5a	2733
C08F1.5b	2964
C08F1.6	905
C08F1.8	857
C08F11.1	697
C08F11.10	941
C08F11.11.1	437
C08F11.11.2	385
C08F11.11.3	448
C08F11.12	404
C08F11.13a.1	1391
C08F11.13a.2	1364
C08F11.13b	464
C08F11.13c.1	1437
C08F11.13c.2	861
C08F11.17	381
C08F11.3	1059
C08F11.4	972
C08F11.5a	982
C08F11.5b	922
C08F11.7	882
C08F11.8.1	2055
C08F11.8.2	1994
C08F11.9	963
C08F8.15	1190
C08F8.1a	426
C08F8.1b	243
C08F8.2a	2455
C08F8.2b	2392
C08F8.2c.1	1655
C08F8.2c.2	1575
C08F8.3a	1416
C08F8.3b	1433
C08F8.4a	1654
C08F8.4b	1614
C08F8.4c	1522
C08F8.5	715
C08F8.6	1219
C08F8.7	740
C08F8.8	1492
C08F8.9	263
C08G5.2	922
C08G5.4a	1127
C08G5.4b	1016
C08G5.4c.1	1102
C08G5.4c.2	1077
C08G5.6	683
C08G5.7a	964
C08G5.7b	861
C08G5.7c	861
C08G9.1	981
C08G9.2	6883
C08H9.1	1652
C08H9.10	1561
C08H9.11	1388
C08H9.12	1383
C08H9.13	1449
C08H9.14	1287
C08H9.15	604
C08H9.16	994
C08H9.18	254
C08H9.2a	4288
C08H9.2b	3403
C08H9.3a	2425
C08H9.3b	603
C08H9.4a.1	826
C08H9.4a.2	669
C08H9.4b.1	1669
C08H9.4b.2	1467
C08H9.5	1535
C08H9.6	1167
C08H9.7	1434
C09B7.1a	1770
C09B7.1b	1731
C09B7.1c	2865
C09B7.2.1	667
C09B7.2.2	596
C09B8.1	1721
C09B8.3	1398
C09B8.4	912
C09B8.5	1277
C09B8.6a	977
C09B8.6b	906
C09B8.6c	721
C09B8.7a	2314
C09B8.7b	2307
C09B8.7c	2214
C09B8.7e	1030
C09B8.8	507
C09B9.1	1125
C09B9.2	1077
C09B9.3.1	1430
C09B9.3.2	1363
C09B9.4	1208
C09B9.6	457
C09B9.7	3195
C09B9.85	1842
C09B9.8a	761
C09B9.8b	802
C09C7.1	1038
C09D1.1a	20769
C09D1.1b	24894
C09D1.1c	4734
C09D1.1d	4829
C09D1.1e	18849
C09D1.1f	22974
C09D1.1g	21560
C09D1.2	975
C09D4.1a	2302
C09D4.1b.1	2019
C09D4.1b.2	2039
C09D4.2	920
C09D4.3	1525
C09D4.4a	3135
C09D4.4b	3141
C09D4.4c	3144
C09D4.5.1	758
C09D4.5.2	685
C09D4.5.3	692
C09D4.5.4	678
C09D4.6	664
C09D4.9	390
C09D8.1a	7008
C09D8.1b	4959
C09D8.1c	4119
C09D8.1d	7149
C09D8.1e	6423
C09D8.1f	7080
C09D8.1g	4209
C09D8.1h	4040
C09D8.1i	7140
C09D8.1j	7212
C09D8.1k	5019
C09D8.1l	7068
C09E10.2a	3050
C09E10.2b	3056
C09E10.2c	2542
C09E10.2d	2548
C09E10.2e	2917
C09E7.1	981
C09E7.10	837
C09E7.2	1316
C09E7.3	503
C09E7.4.1	1983
C09E7.4.2	2004
C09E7.5	1466
C09E7.7.1	3187
C09E7.7.2	3133
C09E7.8a.1	3418
C09E7.8a.2	3470
C09E7.8b.1	3020
C09E7.8b.2	3072
C09E8.1a	2659
C09E8.2a	986
C09E8.2b	723
C09E8.3	2338
C09E9.1a.1	614
C09E9.1a.2	561
C09E9.1b	446
C09E9.1c	727
C09E9.1d	198
C09F12.1.1	821
C09F12.1.2	664
C09F12.2	2054
C09F12.3	1273
C09F5.1	1949
C09F5.2a	1568
C09F5.2b	1058
C09F5.3	1080
C09F9.1	516
C09F9.2	5133
C09F9.3a.1	2433
C09F9.3a.2	2409
C09F9.3b	2415
C09F9.3c	2460
C09F9.3d	2526
C09F9.3e	2484
C09F9.3f	2571
C09G1.1	1227
C09G1.2	3663
C09G1.3	591
C09G1.4	2009
C09G1.5.1	730
C09G1.5.2	503
C09G12.1	731
C09G12.10	945
C09G12.11	939
C09G12.15	903
C09G12.16	933
C09G12.17	399
C09G12.2	977
C09G12.3	984
C09G12.5	347
C09G12.6	894
C09G12.8a	745
C09G12.8b	1661
C09G12.9	1725
C09G4.1a.1	1645
C09G4.1a.2	1492
C09G4.1b	1443
C09G4.1c	1209
C09G4.2a	2249
C09G4.2b.1	1724
C09G4.2b.2	1748
C09G4.2b.3	1530
C09G4.2c	2290
C09G4.3	693
C09G4.4	605
C09G4.5	1683
C09G5.1	1704
C09G5.13	1010
C09G5.2a	1573
C09G5.2b	771
C09G5.3	922
C09G5.4	1051
C09G5.5	1039
C09G5.6.1	3205
C09G5.6.2	2979
C09G5.7	1294
C09G5.8a	4019
C09G5.8b	3787
C09G9.1a	1718
C09G9.1b	1138
C09G9.1c	1154
C09G9.2a	1240
C09G9.2b.1	1198
C09G9.2b.2	1166
C09G9.3a	402
C09G9.3b	588
C09G9.3c	456
C09G9.4	1977
C09G9.5a	789
C09G9.5b	693
C09G9.5c	612
C09G9.6	1801
C09G9.7a	709
C09G9.7b	341
C09G9.8a	288
C09G9.8b	135
C09G9.8c	414
C09H10.1	572
C09H10.10	1193
C09H10.2.1	369
C09H10.2.2	398
C09H10.3	1601
C09H10.4	276
C09H10.5a	963
C09H10.5b	666
C09H10.5c	992
C09H10.6	1297
C09H10.7	1043
C09H10.8	1064
C09H10.9	1244
C09H5.1	342
C09H5.2a	3365
C09H5.3	1139
C09H5.4	1109
C09H5.5	1208
C09H5.6	1008
C09H5.7	1002
C09H5.9	1067
C09H6.1a	4220
C09H6.1b	4220
C09H6.2a	3339
C09H6.2b	3255
C09H6.2c	3187
C09H6.3	2022
C10A4.1	1881
C10A4.10	912
C10A4.13	297
C10A4.2	816
C10A4.3	654
C10A4.4	796
C10A4.5.1	1418
C10A4.5.2	1583
C10A4.6	1001
C10A4.7	718
C10A4.8	920
C10A4.9a	539
C10A4.9b	725
C10B5.1	997
C10B5.3	772
C10C5.1a	7748
C10C5.1b	7634
C10C5.1c	7754
C10C5.1d	7636
C10C5.1e	7754
C10C5.1f	7636
C10C5.1g	7760
C10C5.1h	7646
C10C5.1i.1	5764
C10C5.1i.2	5642
C10C5.1j.1	5842
C10C5.1j.2	5720
C10C5.1k	5440
C10C5.1l	3496
C10C5.2	1500
C10C5.3	1392
C10C5.4	1405
C10C5.5	1194
C10C5.6a	5727
C10C5.6b	5753
C10C5.6c	5792
C10C5.6d	5736
C10C5.6e	5762
C10C5.7	366
C10C6.13	129
C10C6.1a	5215
C10C6.1b	4554
C10C6.1c	5796
C10C6.1d	5892
C10C6.1e	5355
C10C6.1f	5343
C10C6.1g	5911
C10C6.1h	5623
C10C6.1i	5224
C10C6.2	1225
C10C6.3a	960
C10C6.3b	987
C10C6.5.1	2192
C10C6.5.2	1939
C10C6.6	3826
C10C6.7b	732
C10C6.7c	329
C10E2.1	1942
C10E2.2	1591
C10E2.3a	3045
C10E2.3b	3390
C10E2.4	471
C10E2.5	493
C10E2.6	2329
C10F3.1	2539
C10F3.2	1305
C10F3.3	3343
C10F3.4a	1452
C10F3.4b	1584
C10F3.5a	981
C10F3.5b	917
C10F3.6.1	1916
C10F3.6.2	1984
C10F3.7	673
C10G11.10	808
C10G11.1a	580
C10G11.1b	784
C10G11.2	1023
C10G11.3	1092
C10G11.4	1038
C10G11.5a	1567
C10G11.5b	1496
C10G11.5c.1	1544
C10G11.5c.2	1446
C10G11.6a	1181
C10G11.6b	1227
C10G11.7a.1	1613
C10G11.7a.2	1628
C10G11.7a.3	1633
C10G11.8	1546
C10G11.9	664
C10G6.1a.1	2189
C10G6.1a.2	2093
C10G6.1b.1	2164
C10G6.1b.2	2068
C10G8.1	1014
C10G8.2	627
C10G8.3	570
C10G8.4	366
C10G8.5a	3705
C10G8.5b	3559
C10G8.5c	1336
C10G8.5d	2932
C10G8.6	1093
C10G8.7	820
C10G8.8a	1392
C10G8.8b.1	1306
C10G8.8b.2	1172
C10H11.1	3163
C10H11.10	1402
C10H11.3	1663
C10H11.4	1734
C10H11.5	1597
C10H11.6a	1909
C10H11.6b	1831
C10H11.7	1031
C10H11.8a	1434
C10H11.8b	1381
C10H11.9	4366
C11D2.2	1174
C11D2.3	738
C11D2.4	1288
C11D2.6a	5718
C11D2.6b.1	5698
C11D2.6b.2	5554
C11D2.6c	5656
C11D2.6d	5820
C11D2.6e	5628
C11D2.6f	5464
C11D2.6g	5730
C11D2.6h	5566
C11D2.6i	5681
C11D2.6j	5489
C11D2.6k	5579
C11D2.6l	5591
C11D2.6m	5735
C11D2.6n	5543
C11D2.6o	5633
C11D2.6p	5645
C11D2.7	726
C11D9.1	2886
C11E4.1	910
C11E4.2	797
C11E4.3	1700
C11E4.6	3979
C11E4.7a	1278
C11E4.7b	1032
C11E4.8	685
C11G10.1	864
C11G6.1a	3474
C11G6.1b	1564
C11G6.1c	1070
C11G6.1d	3279
C11G6.2	510
C11G6.4a	1681
C11G6.4b.1	1926
C11G6.4b.2	1505
C11H1.2	1615
C11H1.3	1994
C11H1.4a.1	3367
C11H1.4a.2	3374
C11H1.4b.1	1216
C11H1.4b.2	1065
C11H1.4b.3	1072
C11H1.5	1825
C11H1.7a.1	923
C11H1.7a.2	792
C11H1.7b	216
C11H1.8	606
C11H1.9a	1555
C11H1.9b	1382
C12C8.1	2072
C12C8.2a	1560
C12C8.2b	829
C12C8.3a.1	4792
C12C8.3a.2	3580
C12C8.3b.1	4780
C12C8.3b.2	3568
C12D12.1a	2549
C12D12.1b	2107
C12D12.1c	2717
C12D12.2a	1854
C12D12.2b	1757
C12D12.3	573
C12D12.4	369
C12D12.5a	1118
C12D12.5b	783
C12D5.10	1094
C12D5.11	1142
C12D5.2a	1377
C12D5.3	704
C12D5.4	762
C12D5.5	654
C12D5.7	1747
C12D5.8a	1246
C12D5.8b	827
C12D5.9	1172
C12D8.10a.1	2069
C12D8.10a.2	2119
C12D8.10b.1	2084
C12D8.10b.2	2134
C12D8.10c	1996
C12D8.11.1	2018
C12D8.11.2	2035
C12D8.12	1065
C12D8.13a	642
C12D8.13b	735
C12D8.14	362
