	Cyanobacterium_aponinum_pcc_10605.ASM31767v1	Nostoc_punctiforme_pcc_73102.ASM2002v1	Oscillatoriales_cyanobacterium_jsc_12.ASM30994v1
OG0007414			EKQ71162
OG0007415			EKQ71165
OG0007416			EKQ71168
OG0007417			EKQ71169
OG0007418			EKQ71170
OG0007419			EKQ69928
OG0007420			EKQ69929
OG0007421			EKQ69930
OG0007422			EKQ69931
OG0007423			EKQ69932
OG0007424			EKQ69933
OG0007425			EKQ69935
OG0007426			EKQ69937
OG0007427			EKQ69939
OG0007428			EKQ69942
OG0007429			EKQ69919
OG0007430			EKQ69920
OG0007431			EKQ69921
OG0007432			EKQ69922
OG0007433			EKQ69924
OG0007434			EKQ69925
OG0007435			EKQ69926
OG0007436			EKQ69909
OG0007437			EKQ69911
OG0007438			EKQ69912
OG0007439			EKQ69913
OG0007440			EKQ69914
OG0007441			EKQ69917
OG0007442			EKQ69918
OG0007443			EKQ69890
OG0007444			EKQ69891
OG0007445			EKQ69892
OG0007446			EKQ69895
OG0007447			EKQ69898
OG0007448			EKQ68959
OG0007449			EKQ68962
OG0007450			EKQ68984
OG0007451			EKQ68986
OG0007452			EKQ68988
OG0007453			EKQ68990
OG0007454			EKQ68994
OG0007455			EKQ68996
OG0007456			EKQ68998
OG0007457			EKQ69003
OG0007458			EKQ69004
OG0007459			EKQ69009
OG0007460			EKQ69013
OG0007461			EKQ69023
OG0007462			EKQ69024
OG0007463			EKQ69025
OG0007464			EKQ69033
OG0007465			EKQ69043
OG0007466			EKQ69046
OG0007467			EKQ69053
OG0007468			EKQ69054
OG0007469			EKQ69065
OG0007470			EKQ69067
OG0007471			EKQ69070
OG0007472			EKQ69071
OG0007473			EKQ69077
OG0007474			EKQ69079
OG0007475			EKQ69096
OG0007476			EKQ69097
OG0007477			EKQ69100
OG0007478			EKQ69110
OG0007479			EKQ69114
OG0007480			EKQ69115
OG0007481			EKQ69118
OG0007482			EKQ69119
OG0007483			EKQ69120
OG0007484			EKQ69122
OG0007485			EKQ69125
OG0007486			EKQ69126
OG0007487			EKQ69127
OG0007488			EKQ69130
OG0007489			EKQ69131
OG0007490			EKQ69132
OG0007491			EKQ69139
OG0007492			EKQ69152
OG0007493			EKQ69153
OG0007494			EKQ69155
OG0007495			EKQ69156
OG0007496			EKQ69161
OG0007497			EKQ69162
OG0007498			EKQ69166
OG0007499			EKQ69168
OG0007500			EKQ69180
OG0007501			EKQ69182
OG0007502			EKQ69183
OG0007503			EKQ69184
OG0007504			EKQ69185
OG0007505			EKQ69186
OG0007506			EKQ69189
OG0007507			EKQ69192
OG0007508			EKQ69196
OG0007509			EKQ69199
OG0007510			EKQ69201
OG0007511			EKQ69202
OG0007512			EKQ69203
OG0007513			EKQ69204
OG0007514			EKQ69206
OG0007515			EKQ69229
OG0007516			EKQ69232
OG0007517			EKQ69243
OG0007518			EKQ69255
OG0007519			EKQ69262
OG0007520			EKQ69280
OG0007521			EKQ69281
OG0007522			EKQ69285
OG0007523			EKQ69308
OG0007524			EKQ69309
OG0007525			EKQ69319
OG0007526			EKQ69321
OG0007527			EKQ69322
OG0007528			EKQ69323
OG0007529			EKQ69324
OG0007530			EKQ69326
OG0007531			EKQ69332
OG0007532			EKQ69335
OG0007533			EKQ69336
OG0007534			EKQ69346
OG0007535			EKQ69348
OG0007536			EKQ69357
OG0007537			EKQ69367
OG0007538			EKQ69375
OG0007539			EKQ69376
OG0007540			EKQ69377
OG0007541			EKQ69379
OG0007542			EKQ69380
OG0007543			EKQ69387
OG0007544			EKQ69394
OG0007545			EKQ69396
OG0007546			EKQ69402
OG0007547			EKQ69410
OG0007548			EKQ69411
OG0007549			EKQ69414
OG0007550			EKQ69418
OG0007551			EKQ69421
OG0007552			EKQ69433
OG0007553			EKQ69441
OG0007554			EKQ69454
OG0007555			EKQ69455
OG0007556			EKQ69458
OG0007557			EKQ69461
OG0007558			EKQ69462
OG0007559			EKQ69463
OG0007560			EKQ69464
OG0007561			EKQ69465
OG0007562			EKQ69468
OG0007563			EKQ69477
OG0007564			EKQ69483
OG0007565			EKQ69484
OG0007566			EKQ69496
OG0007567			EKQ69501
OG0007568			EKQ69507
OG0007569			EKQ69523
OG0007570			EKQ69524
OG0007571			EKQ69529
OG0007572			EKQ69530
OG0007573			EKQ69531
OG0007574			EKQ69532
OG0007575			EKQ69533
OG0007576			EKQ69535
OG0007577			EKQ69536
OG0007578			EKQ69539
OG0007579			EKQ69540
OG0007580			EKQ69544
OG0007581			EKQ69548
OG0007582			EKQ69557
OG0007583			EKQ69563
OG0007584			EKQ69564
OG0007585			EKQ69567
OG0007586			EKQ69574
OG0007587			EKQ69578
OG0007588			EKQ69580
OG0007589			EKQ69591
OG0007590			EKQ69592
OG0007591			EKQ69593
OG0007592			EKQ69594
OG0007593			EKQ69598
OG0007594			EKQ69599
OG0007595			EKQ69619
OG0007596			EKQ69627
OG0007597			EKQ69632
OG0007598			EKQ69633
OG0007599			EKQ69644
OG0007600			EKQ69648
OG0007601			EKQ69650
OG0007602			EKQ69653
OG0007603			EKQ69660
OG0007604			EKQ69663
OG0007605			EKQ69664
OG0007606			EKQ69665
OG0007607			EKQ69667
OG0007608			EKQ69670
OG0007609			EKQ69677
OG0007610			EKQ69678
OG0007611			EKQ69680
OG0007612			EKQ69683
OG0007613			EKQ69686
OG0007614			EKQ69690
OG0007615			EKQ69699
OG0007616			EKQ69708
OG0007617			EKQ69709
OG0007618			EKQ69710
OG0007619			EKQ69711
OG0007620			EKQ69712
OG0007621			EKQ69715
OG0007622			EKQ69716
OG0007623			EKQ69725
OG0007624			EKQ69734
OG0007625			EKQ69740
OG0007626			EKQ69745
OG0007627			EKQ69747
OG0007628			EKQ69753
OG0007629			EKQ69757
OG0007630			EKQ69758
OG0007631			EKQ69762
OG0007632			EKQ69763
OG0007633			EKQ69767
OG0007634			EKQ69769
OG0007635			EKQ69772
OG0007636			EKQ69773
OG0007637			EKQ69774
OG0007638			EKQ69779
OG0007639			EKQ69782
OG0007640			EKQ69786
OG0007641			EKQ69789
OG0007642			EKQ69791
OG0007643			EKQ69793
OG0007644			EKQ69794
OG0007645			EKQ69796
OG0007646			EKQ69798
OG0007647			EKQ69801
OG0007648			EKQ69817
OG0007649			EKQ69834
OG0007650			EKQ69836
OG0007651			EKQ69855
OG0007652			EKQ69856
OG0007653			EKQ69857
OG0007654			EKQ69858
OG0007655			EKQ69868
OG0007656			EKQ69877
OG0007657			EKQ69884
OG0007658			EKQ69889
OG0007659			EKQ68031
OG0007660			EKQ68034
OG0007661			EKQ68035
OG0007662			EKQ68043
OG0007663			EKQ68045
OG0007664			EKQ68051
OG0007665			EKQ68052
OG0007666			EKQ68058
OG0007667			EKQ68059
OG0007668			EKQ68065
OG0007669			EKQ68069
OG0007670			EKQ68074
OG0007671			EKQ68075
OG0007672			EKQ68077
OG0007673			EKQ68078
OG0007674			EKQ68085
OG0007675			EKQ68090
OG0007676			EKQ68094
OG0007677			EKQ68103
OG0007678			EKQ68107
OG0007679			EKQ68110
OG0007680			EKQ68113
OG0007681			EKQ68117
OG0007682			EKQ68119
OG0007683			EKQ68122
OG0007684			EKQ68123
OG0007685			EKQ68132
OG0007686			EKQ68135
OG0007687			EKQ68145
OG0007688			EKQ68146
OG0007689			EKQ68147
OG0007690			EKQ68148
OG0007691			EKQ68159
OG0007692			EKQ68162
OG0007693			EKQ68163
OG0007694			EKQ68171
OG0007695			EKQ68177
OG0007696			EKQ68178
OG0007697			EKQ68192
OG0007698			EKQ68194
OG0007699			EKQ68196
OG0007700			EKQ68198
OG0007701			EKQ68200
OG0007702			EKQ68206
OG0007703			EKQ68211
OG0007704			EKQ68219
OG0007705			EKQ68224
OG0007706			EKQ68231
OG0007707			EKQ68233
OG0007708			EKQ68237
OG0007709			EKQ68249
OG0007710			EKQ68250
OG0007711			EKQ68251
OG0007712			EKQ68254
OG0007713			EKQ68259
OG0007714			EKQ68263
OG0007715			EKQ68264
OG0007716			EKQ68273
OG0007717			EKQ68289
OG0007718			EKQ68290
OG0007719			EKQ68292
OG0007720			EKQ68293
OG0007721			EKQ68294
OG0007722			EKQ68295
OG0007723			EKQ68298
OG0007724			EKQ68300
OG0007725			EKQ68301
OG0007726			EKQ68303
OG0007727			EKQ68309
OG0007728			EKQ68320
OG0007729			EKQ68322
OG0007730			EKQ68324
OG0007731			EKQ68325
OG0007732			EKQ68326
OG0007733			EKQ68327
OG0007734			EKQ68333
OG0007735			EKQ68335
OG0007736			EKQ68337
OG0007737			EKQ68338
OG0007738			EKQ68342
OG0007739			EKQ68344
OG0007740			EKQ68345
OG0007741			EKQ68346
OG0007742			EKQ68347
OG0007743			EKQ68348
OG0007744			EKQ68350
OG0007745			EKQ68351
OG0007746			EKQ68355
OG0007747			EKQ68366
OG0007748			EKQ68370
OG0007749			EKQ68372
OG0007750			EKQ68373
OG0007751			EKQ68376
OG0007752			EKQ68377
OG0007753			EKQ68379
OG0007754			EKQ68380
OG0007755			EKQ68384
OG0007756			EKQ68391
OG0007757			EKQ68392
OG0007758			EKQ68401
OG0007759			EKQ68409
OG0007760			EKQ68412
OG0007761			EKQ68414
OG0007762			EKQ68419
OG0007763			EKQ68427
OG0007764			EKQ68435
OG0007765			EKQ68436
OG0007766			EKQ68439
OG0007767			EKQ68446
OG0007768			EKQ68453
OG0007769			EKQ68457
OG0007770			EKQ68458
OG0007771			EKQ68463
OG0007772			EKQ68467
OG0007773			EKQ68470
OG0007774			EKQ68475
OG0007775			EKQ68477
OG0007776			EKQ68480
OG0007777			EKQ68493
OG0007778			EKQ68494
OG0007779			EKQ68502
OG0007780			EKQ68503
OG0007781			EKQ68507
OG0007782			EKQ68511
OG0007783			EKQ68512
OG0007784			EKQ68516
OG0007785			EKQ68517
OG0007786			EKQ68521
OG0007787			EKQ68527
OG0007788			EKQ68531
OG0007789			EKQ68533
OG0007790			EKQ68538
OG0007791			EKQ68544
OG0007792			EKQ68545
OG0007793			EKQ68560
OG0007794			EKQ68562
OG0007795			EKQ68564
OG0007796			EKQ68566
OG0007797			EKQ68567
OG0007798			EKQ68573
OG0007799			EKQ68604
OG0007800			EKQ68607
OG0007801			EKQ68621
OG0007802			EKQ68629
OG0007803			EKQ68637
OG0007804			EKQ68641
OG0007805			EKQ68643
OG0007806			EKQ68645
OG0007807			EKQ68646
OG0007808			EKQ68647
OG0007809			EKQ68648
OG0007810			EKQ68649
OG0007811			EKQ68657
OG0007812			EKQ68663
OG0007813			EKQ68672
OG0007814			EKQ68677
OG0007815			EKQ68678
OG0007816			EKQ68681
OG0007817			EKQ68683
OG0007818			EKQ68685
OG0007819			EKQ68688
OG0007820			EKQ68689
OG0007821			EKQ68691
OG0007822			EKQ68694
OG0007823			EKQ68701
OG0007824			EKQ68709
OG0007825			EKQ68722
OG0007826			EKQ68726
OG0007827			EKQ68728
OG0007828			EKQ68732
OG0007829			EKQ68735
OG0007830			EKQ68736
OG0007831			EKQ68739
OG0007832			EKQ68746
OG0007833			EKQ68752
OG0007834			EKQ68758
OG0007835			EKQ68759
OG0007836			EKQ68763
OG0007837			EKQ68765
OG0007838			EKQ68768
OG0007839			EKQ68794
OG0007840			EKQ68809
OG0007841			EKQ68812
OG0007842			EKQ68819
OG0007843			EKQ68821
OG0007844			EKQ68825
OG0007845			EKQ68831
OG0007846			EKQ68833
OG0007847			EKQ68847
OG0007848			EKQ68853
OG0007849			EKQ68904
OG0007850			EKQ68905
OG0007851			EKQ68906
OG0007852			EKQ68907
OG0007853			EKQ68908
OG0007854			EKQ68916
OG0007855			EKQ68921
OG0007856			EKQ68922
OG0007857			EKQ68923
OG0007858			EKQ68924
OG0007859			EKQ68928
OG0007860			EKQ68930
OG0007861			EKQ68932
OG0007862			EKQ68941
OG0007863			EKQ68944
OG0007864			EKQ68947
OG0007865			EKQ68948
OG0007866			EKQ68949
OG0007867			EKQ68950
OG0007868			EKQ68952
OG0007869			EKQ68953
OG0007870			EKQ68954
OG0007871			EKQ68955
OG0007872			EKQ68027
OG0007873			EKQ68012
OG0007874			EKQ68013
OG0007875			EKQ68016
OG0007876			EKQ68017
OG0007877			EKQ68018
OG0007878			EKQ68019
OG0007879			EKQ68020
OG0007880			EKQ68021
OG0007881			EKQ68022
OG0007882			EKQ68024
OG0007883			EKQ67993
OG0007884			EKQ67994
OG0007885			EKQ67995
OG0007886			EKQ67999
OG0007887			EKQ68000
OG0007888			EKQ68002
OG0007889			EKQ68004
OG0007890			EKQ68007
OG0007891			EKQ68008
OG0007892			EKQ68009
OG0007893			EKQ68010
OG0007894			EKQ67300
OG0007895			EKQ67301
OG0007896			EKQ67302
OG0007897			EKQ67303
OG0007898			EKQ67313
OG0007899			EKQ67314
OG0007900			EKQ67315
OG0007901			EKQ67316
OG0007902			EKQ67317
OG0007903			EKQ67318
OG0007904			EKQ67319
OG0007905			EKQ67321
OG0007906			EKQ67322
OG0007907			EKQ67323
OG0007908			EKQ67324
OG0007909			EKQ67325
OG0007910			EKQ67326
OG0007911			EKQ67327
OG0007912			EKQ67328
OG0007913			EKQ67333
OG0007914			EKQ67335
OG0007915			EKQ67341
OG0007916			EKQ67342
OG0007917			EKQ67345
OG0007918			EKQ67346
OG0007919			EKQ67347
OG0007920			EKQ67348
OG0007921			EKQ67349
OG0007922			EKQ67351
OG0007923			EKQ67352
OG0007924			EKQ67354
OG0007925			EKQ67355
OG0007926			EKQ67356
OG0007927			EKQ67358
OG0007928			EKQ67360
OG0007929			EKQ67363
OG0007930			EKQ67370
OG0007931			EKQ67371
OG0007932			EKQ67372
OG0007933			EKQ67373
OG0007934			EKQ67379
OG0007935			EKQ67381
OG0007936			EKQ67382
OG0007937			EKQ67384
OG0007938			EKQ67386
OG0007939			EKQ67387
OG0007940			EKQ67406
OG0007941			EKQ67409
OG0007942			EKQ67412
OG0007943			EKQ67415
OG0007944			EKQ67416
OG0007945			EKQ67417
OG0007946			EKQ67421
OG0007947			EKQ67434
OG0007948			EKQ67440
OG0007949			EKQ67461
OG0007950			EKQ67468
OG0007951			EKQ67469
OG0007952			EKQ67470
OG0007953			EKQ67472
OG0007954			EKQ67483
OG0007955			EKQ67492
OG0007956			EKQ67496
OG0007957			EKQ67501
OG0007958			EKQ67510
OG0007959			EKQ67515
OG0007960			EKQ67525
OG0007961			EKQ67538
OG0007962			EKQ67539
OG0007963			EKQ67543
OG0007964			EKQ67548
OG0007965			EKQ67556
OG0007966			EKQ67558
OG0007967			EKQ67559
OG0007968			EKQ67564
OG0007969			EKQ67570
OG0007970			EKQ67571
OG0007971			EKQ67583
OG0007972			EKQ67584
OG0007973			EKQ67588
OG0007974			EKQ67589
OG0007975			EKQ67591
OG0007976			EKQ67593
OG0007977			EKQ67594
OG0007978			EKQ67595
OG0007979			EKQ67596
OG0007980			EKQ67607
OG0007981			EKQ67616
OG0007982			EKQ67617
OG0007983			EKQ67619
OG0007984			EKQ67622
OG0007985			EKQ67635
OG0007986			EKQ67641
OG0007987			EKQ67645
OG0007988			EKQ67648
OG0007989			EKQ67653
OG0007990			EKQ67654
OG0007991			EKQ67655
OG0007992			EKQ67656
OG0007993			EKQ67657
OG0007994			EKQ67658
OG0007995			EKQ67659
OG0007996			EKQ67661
OG0007997			EKQ67666
OG0007998			EKQ67667
OG0007999			EKQ67669
OG0008000			EKQ67670
OG0008001			EKQ67671
OG0008002			EKQ67678
OG0008003			EKQ67679
OG0008004			EKQ67681
OG0008005			EKQ67684
OG0008006			EKQ67686
OG0008007			EKQ67693
OG0008008			EKQ67697
OG0008009			EKQ67702
OG0008010			EKQ67705
OG0008011			EKQ67707
OG0008012			EKQ67713
OG0008013			EKQ67715
OG0008014			EKQ67720
OG0008015			EKQ67725
OG0008016			EKQ67728
OG0008017			EKQ67729
OG0008018			EKQ67731
OG0008019			EKQ67732
OG0008020			EKQ67733
OG0008021			EKQ67734
OG0008022			EKQ67737
OG0008023			EKQ67738
OG0008024			EKQ67745
OG0008025			EKQ67746
OG0008026			EKQ67747
OG0008027			EKQ67748
OG0008028			EKQ67749
OG0008029			EKQ67750
OG0008030			EKQ67751
OG0008031			EKQ67752
OG0008032			EKQ67753
OG0008033			EKQ67754
OG0008034			EKQ67755
OG0008035			EKQ67758
OG0008036			EKQ67772
OG0008037			EKQ67778
OG0008038			EKQ67780
OG0008039			EKQ67783
OG0008040			EKQ67789
OG0008041			EKQ67790
OG0008042			EKQ67794
OG0008043			EKQ67798
OG0008044			EKQ67800
OG0008045			EKQ67805
OG0008046			EKQ67806
OG0008047			EKQ67811
OG0008048			EKQ67812
OG0008049			EKQ67815
OG0008050			EKQ67818
OG0008051			EKQ67819
OG0008052			EKQ67822
OG0008053			EKQ67828
OG0008054			EKQ67843
OG0008055			EKQ67845
OG0008056			EKQ67846
OG0008057			EKQ67850
OG0008058			EKQ67855
OG0008059			EKQ67857
OG0008060			EKQ67861
OG0008061			EKQ67862
OG0008062			EKQ67863
OG0008063			EKQ67864
OG0008064			EKQ67866
OG0008065			EKQ67871
OG0008066			EKQ67874
OG0008067			EKQ67876
OG0008068			EKQ67877
OG0008069			EKQ67878
OG0008070			EKQ67880
OG0008071			EKQ67882
OG0008072			EKQ67883
OG0008073			EKQ67885
OG0008074			EKQ67887
OG0008075			EKQ67888
OG0008076			EKQ67893
OG0008077			EKQ67898
OG0008078			EKQ67899
OG0008079			EKQ67906
OG0008080			EKQ67910
OG0008081			EKQ67918
OG0008082			EKQ67923
OG0008083			EKQ67931
OG0008084			EKQ67939
OG0008085			EKQ67943
OG0008086			EKQ67944
OG0008087			EKQ67945
OG0008088			EKQ67951
OG0008089			EKQ67958
OG0008090			EKQ67960
OG0008091			EKQ67971
OG0008092			EKQ67973
OG0008093			EKQ67974
OG0008094			EKQ67980
OG0008095			EKQ67984
OG0008096			EKQ67985
OG0008097			EKQ67987
OG0008098			EKQ67988
OG0008099			EKQ67991
OG0008100			EKQ67295
OG0008101			EKQ67237
OG0008102			EKQ67239
OG0008103			EKQ67246
OG0008104			EKQ67247
OG0008105			EKQ67250
OG0008106			EKQ67251
OG0008107			EKQ67252
OG0008108			EKQ67253
OG0008109			EKQ67254
OG0008110			EKQ67261
OG0008111			EKQ67282
OG0008112			EKQ67283
OG0008113			EKQ67215
OG0008114			EKQ67216
OG0008115			EKQ67219
OG0008116			EKQ67220
OG0008117			EKQ67222
OG0008118			EKQ67223
OG0008119			EKQ67226
OG0008120			EKQ66595
OG0008121			EKQ66600
OG0008122			EKQ66612
OG0008123			EKQ66613
OG0008124			EKQ66615
OG0008125			EKQ66616
OG0008126			EKQ66619
OG0008127			EKQ66623
OG0008128			EKQ66628
OG0008129			EKQ66635
OG0008130			EKQ66637
OG0008131			EKQ66640
OG0008132			EKQ66645
OG0008133			EKQ66658
OG0008134			EKQ66660
OG0008135			EKQ66661
OG0008136			EKQ66664
OG0008137			EKQ66677
OG0008138			EKQ66680
OG0008139			EKQ66681
OG0008140			EKQ66683
OG0008141			EKQ66684
OG0008142			EKQ66687
OG0008143			EKQ66689
OG0008144			EKQ66690
OG0008145			EKQ66691
OG0008146			EKQ66694
OG0008147			EKQ66696
OG0008148			EKQ66699
OG0008149			EKQ66700
OG0008150			EKQ66703
OG0008151			EKQ66704
OG0008152			EKQ66710
OG0008153			EKQ66712
OG0008154			EKQ66718
OG0008155			EKQ66719
OG0008156			EKQ66721
OG0008157			EKQ66728
OG0008158			EKQ66733
OG0008159			EKQ66734
OG0008160			EKQ66736
OG0008161			EKQ66739
OG0008162			EKQ66741
OG0008163			EKQ66746
OG0008164			EKQ66750
OG0008165			EKQ66751
OG0008166			EKQ66765
OG0008167			EKQ66776
OG0008168			EKQ66778
OG0008169			EKQ66779
OG0008170			EKQ66780
OG0008171			EKQ66781
OG0008172			EKQ66783
OG0008173			EKQ66784
OG0008174			EKQ66785
OG0008175			EKQ66787
OG0008176			EKQ66789
OG0008177			EKQ66790
OG0008178			EKQ66796
OG0008179			EKQ66798
OG0008180			EKQ66801
OG0008181			EKQ66802
OG0008182			EKQ66804
OG0008183			EKQ66808
OG0008184			EKQ66825
OG0008185			EKQ66828
OG0008186			EKQ66831
OG0008187			EKQ66832
OG0008188			EKQ66836
OG0008189			EKQ66837
OG0008190			EKQ66838
OG0008191			EKQ66839
OG0008192			EKQ66840
OG0008193			EKQ66841
OG0008194			EKQ66842
OG0008195			EKQ66843
OG0008196			EKQ66844
OG0008197			EKQ66845
OG0008198			EKQ66846
OG0008199			EKQ66847
OG0008200			EKQ66848
OG0008201			EKQ66849
OG0008202			EKQ66850
OG0008203			EKQ66851
OG0008204			EKQ66852
OG0008205			EKQ66856
OG0008206			EKQ66857
OG0008207			EKQ66858
OG0008208			EKQ66859
OG0008209			EKQ66860
OG0008210			EKQ66862
OG0008211			EKQ66866
OG0008212			EKQ66868
OG0008213			EKQ66869
OG0008214			EKQ66883
OG0008215			EKQ66890
OG0008216			EKQ66892
OG0008217			EKQ66893
OG0008218			EKQ66894
OG0008219			EKQ66896
OG0008220			EKQ66897
OG0008221			EKQ66898
OG0008222			EKQ66899
OG0008223			EKQ66901
OG0008224			EKQ66902
OG0008225			EKQ66904
OG0008226			EKQ66905
OG0008227			EKQ66906
OG0008228			EKQ66907
OG0008229			EKQ66908
OG0008230			EKQ66909
OG0008231			EKQ66912
OG0008232			EKQ66915
OG0008233			EKQ66917
OG0008234			EKQ66920
OG0008235			EKQ66923
OG0008236			EKQ66924
OG0008237			EKQ66925
OG0008238			EKQ66926
OG0008239			EKQ66927
OG0008240			EKQ66929
OG0008241			EKQ66934
OG0008242			EKQ66938
OG0008243			EKQ66939
OG0008244			EKQ66941
OG0008245			EKQ66942
OG0008246			EKQ66943
OG0008247			EKQ66947
OG0008248			EKQ66951
OG0008249			EKQ66955
OG0008250			EKQ66956
OG0008251			EKQ66957
OG0008252			EKQ66959
OG0008253			EKQ66960
OG0008254			EKQ66967
OG0008255			EKQ66972
OG0008256			EKQ66973
OG0008257			EKQ66986
OG0008258			EKQ66989
OG0008259			EKQ66990
OG0008260			EKQ66994
OG0008261			EKQ66995
OG0008262			EKQ66996
OG0008263			EKQ66999
OG0008264			EKQ67002
OG0008265			EKQ67003
OG0008266			EKQ67005
OG0008267			EKQ67007
OG0008268			EKQ67008
OG0008269			EKQ67009
OG0008270			EKQ67010
OG0008271			EKQ67011
OG0008272			EKQ67015
OG0008273			EKQ67016
OG0008274			EKQ67017
OG0008275			EKQ67022
OG0008276			EKQ67023
OG0008277			EKQ67026
OG0008278			EKQ67027
OG0008279			EKQ67029
OG0008280			EKQ67031
OG0008281			EKQ67034
OG0008282			EKQ67036
OG0008283			EKQ67037
OG0008284			EKQ67047
OG0008285			EKQ67051
OG0008286			EKQ67056
OG0008287			EKQ67057
OG0008288			EKQ67069
OG0008289			EKQ67071
OG0008290			EKQ67072
OG0008291			EKQ67073
OG0008292			EKQ67074
OG0008293			EKQ67075
OG0008294			EKQ67076
OG0008295			EKQ67077
OG0008296			EKQ67079
OG0008297			EKQ67087
OG0008298			EKQ67089
OG0008299			EKQ67095
OG0008300			EKQ67096
OG0008301			EKQ67097
OG0008302			EKQ67098
OG0008303			EKQ67101
OG0008304			EKQ67102
OG0008305			EKQ67107
OG0008306			EKQ67109
OG0008307			EKQ67112
OG0008308			EKQ67116
OG0008309			EKQ67118
OG0008310			EKQ67119
OG0008311			EKQ67122
OG0008312			EKQ67123
OG0008313			EKQ67133
OG0008314			EKQ67135
OG0008315			EKQ67137
OG0008316			EKQ67143
OG0008317			EKQ67153
OG0008318			EKQ67157
OG0008319			EKQ67168
OG0008320			EKQ67171
OG0008321			EKQ67172
OG0008322			EKQ67177
OG0008323			EKQ67178
OG0008324			EKQ67187
OG0008325			EKQ67190
OG0008326			EKQ67191
OG0008327			EKQ67196
OG0008328			EKQ67199
OG0008329			EKQ67205
OG0008330			EKQ67206
OG0008331			EKQ67207
OG0008332			EKQ67211
OG0008333			EKQ67212
OG0008334			EKQ67213
OG0008335			EKQ67214
OG0008336			EKQ66566
OG0008337			EKQ66567
OG0008338			EKQ66568
OG0008339			EKQ66569
OG0008340			EKQ66570
OG0008341			EKQ66572
OG0008342			EKQ66576
OG0008343			EKQ66577
OG0008344			EKQ66579
OG0008345			EKQ66583
OG0008346			EKQ66585
OG0008347			EKQ66586
OG0008348			EKQ66587
OG0008349			EKQ66588
OG0008350			EKQ66592
OG0008351			EKQ66593
OG0008352			EKQ66594
